tanggal,kategori,komoditas,satuan,pasar,harga,rata_harian,rata_hitung,selisih_rata
2024-01-16,SAYUR-SAYURAN,Wortel (Kualitas Lokal),Kg,Pasar Pucang Anom,12000,12857.14286,12857.142857,0.000003
2024-01-16,SAYUR-SAYURAN,Wortel (Kualitas Lokal),Kg,Pasar Wonokromo,14000,12857.14286,12857.142857,0.000003
2024-01-16,SAYUR-SAYURAN,Wortel (Kualitas Lokal),Kg,Pasar Genteng Baru,12000,12857.14286,12857.142857,0.000003
2024-01-16,SAYUR-SAYURAN,Wortel (Kualitas Lokal),Kg,Pasar Pabean,12000,12857.14286,12857.142857,0.000003
2024-01-16,SAYUR-SAYURAN,Wortel (Kualitas Lokal),Kg,Pasar Kembang,14000,12857.14286,12857.142857,0.000003
2024-01-16,SAYUR-SAYURAN,Wortel (Kualitas Lokal),Kg,Pasar Balongsari,16000,12857.14286,12857.142857,0.000003
2024-01-16,SAYUR-SAYURAN,Terong Ungu (Jenis Sayur),Kg,Pasar Tambahrejo,7000,8285.714286,8285.714286,0
2024-01-16,SAYUR-SAYURAN,Terong Ungu (Jenis Sayur),Kg,Pasar Pucang Anom,8000,8285.714286,8285.714286,0
2024-01-16,SAYUR-SAYURAN,Terong Ungu (Jenis Sayur),Kg,Pasar Wonokromo,9000,8285.714286,8285.714286,0
2024-01-16,SAYUR-SAYURAN,Terong Ungu (Jenis Sayur),Kg,Pasar Genteng Baru,8000,8285.714286,8285.714286,0
2024-01-16,SAYUR-SAYURAN,Terong Ungu (Jenis Sayur),Kg,Pasar Pabean,9000,8285.714286,8285.714286,0
2024-01-16,SAYUR-SAYURAN,Terong Ungu (Jenis Sayur),Kg,Pasar Kembang,9000,8285.714286,8285.714286,0
2024-01-16,SAYUR-SAYURAN,Terong Ungu (Jenis Sayur),Kg,Pasar Balongsari,8000,8285.714286,8285.714286,0
2024-01-16,SAYUR-SAYURAN,Bayam (Jenis Sayur),Ikat Kecil,Pasar Tambahrejo,1500,1714.285714,1714.285714,0
2024-01-16,SAYUR-SAYURAN,Bayam (Jenis Sayur),Ikat Kecil,Pasar Pucang Anom,1500,1714.285714,1714.285714,0
2024-01-16,SAYUR-SAYURAN,Bayam (Jenis Sayur),Ikat Kecil,Pasar Wonokromo,2000,1714.285714,1714.285714,0
2024-01-16,SAYUR-SAYURAN,Bayam (Jenis Sayur),Ikat Kecil,Pasar Genteng Baru,2000,1714.285714,1714.285714,0
2024-01-16,SAYUR-SAYURAN,Bayam (Jenis Sayur),Ikat Kecil,Pasar Pabean,1500,1714.285714,1714.285714,0
2024-01-16,SAYUR-SAYURAN,Bayam (Jenis Sayur),Ikat Kecil,Pasar Kembang,2000,1714.285714,1714.285714,0
2024-01-16,SAYUR-SAYURAN,Bayam (Jenis Sayur),Ikat Kecil,Pasar Balongsari,1500,1714.285714,1714.285714,0
2024-01-16,SAYUR-SAYURAN,Kangkung (Jenis Panjang),Ikat Kecil,Pasar Tambahrejo,1000,1428.571429,1428.571429,0
2024-01-16,SAYUR-SAYURAN,Kangkung (Jenis Panjang),Ikat Kecil,Pasar Pucang Anom,1500,1428.571429,1428.571429,0
2024-01-16,SAYUR-SAYURAN,Kangkung (Jenis Panjang),Ikat Kecil,Pasar Wonokromo,1500,1428.571429,1428.571429,0
2024-01-16,SAYUR-SAYURAN,Kangkung (Jenis Panjang),Ikat Kecil,Pasar Genteng Baru,2000,1428.571429,1428.571429,0
2024-01-16,SAYUR-SAYURAN,Kangkung (Jenis Panjang),Ikat Kecil,Pasar Pabean,1500,1428.571429,1428.571429,0
2024-01-16,SAYUR-SAYURAN,Kangkung (Jenis Panjang),Ikat Kecil,Pasar Kembang,1500,1428.571429,1428.571429,0
2024-01-16,SAYUR-SAYURAN,Kangkung (Jenis Panjang),Ikat Kecil,Pasar Balongsari,1000,1428.571429,1428.571429,0
2024-01-16,SAYUR-SAYURAN,Sawi (Jenis Hijau),Ikat Kecil,Pasar Tambahrejo,,2166.666667,2166.666667,0
2024-01-16,SAYUR-SAYURAN,Sawi (Jenis Hijau),Ikat Kecil,Pasar Pucang Anom,2000,2166.666667,2166.666667,0
2024-01-16,SAYUR-SAYURAN,Sawi (Jenis Hijau),Ikat Kecil,Pasar Wonokromo,,2166.666667,2166.666667,0
2024-01-16,SAYUR-SAYURAN,Sawi (Jenis Hijau),Ikat Kecil,Pasar Genteng Baru,,2166.666667,2166.666667,0
2024-01-16,SAYUR-SAYURAN,Sawi (Jenis Hijau),Ikat Kecil,Pasar Pabean,2500,2166.666667,2166.666667,0
2024-01-16,SAYUR-SAYURAN,Sawi (Jenis Hijau),Ikat Kecil,Pasar Kembang,,2166.666667,2166.666667,0
2024-01-16,SAYUR-SAYURAN,Sawi (Jenis Hijau),Ikat Kecil,Pasar Balongsari,2000,2166.666667,2166.666667,0
2024-01-16,AIR MINERAL,Air Mineral (Aqua Galon),19 Ltr/Galon,Pasar Tambahrejo,,17750,17750,0
2024-01-16,AIR MINERAL,Air Mineral (Aqua Galon),19 Ltr/Galon,Pasar Pucang Anom,,17750,17750,0
2024-01-16,AIR MINERAL,Air Mineral (Aqua Galon),19 Ltr/Galon,Pasar Wonokromo,18000,17750,17750,0
2024-01-16,AIR MINERAL,Air Mineral (Aqua Galon),19 Ltr/Galon,Pasar Genteng Baru,17000,17750,17750,0
2024-01-16,AIR MINERAL,Air Mineral (Aqua Galon),19 Ltr/Galon,Pasar Pabean,,17750,17750,0
2024-01-16,AIR MINERAL,Air Mineral (Aqua Galon),19 Ltr/Galon,Pasar Kembang,18000,17750,17750,0
2024-01-16,AIR MINERAL,Air Mineral (Aqua Galon),19 Ltr/Galon,Pasar Balongsari,18000,17750,17750,0
2024-01-17,BERAS,Beras Premium,Kg,Pasar Tambahrejo,14000,14000,14000,0
2024-01-17,BERAS,Beras Premium,Kg,Pasar Pucang Anom,14000,14000,14000,0
2024-01-17,BERAS,Beras Premium,Kg,Pasar Wonokromo,14000,14000,14000,0
2024-01-17,BERAS,Beras Premium,Kg,Pasar Genteng Baru,14000,14000,14000,0
2024-01-17,BERAS,Beras Premium,Kg,Pasar Pabean,14000,14000,14000,0
2024-01-17,BERAS,Beras Premium,Kg,Pasar Kembang,14000,14000,14000,0
2024-01-17,BERAS,Beras Premium,Kg,Pasar Balongsari,14000,14000,14000,0
2024-01-17,BERAS,Beras Medium Bulog,Kg,Pasar Tambahrejo,10900,10900,10900,0
2024-01-17,BERAS,Beras Medium Bulog,Kg,Pasar Pucang Anom,10900,10900,10900,0
2024-01-17,BERAS,Beras Medium Bulog,Kg,Pasar Wonokromo,10900,10900,10900,0
2024-01-17,BERAS,Beras Medium Bulog,Kg,Pasar Genteng Baru,10900,10900,10900,0
2024-01-17,BERAS,Beras Medium Bulog,Kg,Pasar Pabean,10900,10900,10900,0
2024-01-17,BERAS,Beras Medium Bulog,Kg,Pasar Kembang,10900,10900,10900,0
2024-01-17,BERAS,Beras Medium Bulog,Kg,Pasar Balongsari,,10900,10900,0
2024-01-17,BERAS,Beras Medium,Kg,Pasar Tambahrejo,,0,,
2024-01-17,BERAS,Beras Medium,Kg,Pasar Pucang Anom,,0,,
2024-01-17,BERAS,Beras Medium,Kg,Pasar Wonokromo,,0,,
2024-01-17,BERAS,Beras Medium,Kg,Pasar Genteng Baru,,0,,
2024-01-17,BERAS,Beras Medium,Kg,Pasar Pabean,,0,,
2024-01-17,BERAS,Beras Medium,Kg,Pasar Kembang,,0,,
2024-01-17,BERAS,Beras Medium,Kg,Pasar Balongsari,,0,,
2024-01-17,BERAS,Beras Jagung,Kg,Pasar Tambahrejo,,10400,10400,0
2024-01-17,BERAS,Beras Jagung,Kg,Pasar Pucang Anom,10000,10400,10400,0
2024-01-17,BERAS,Beras Jagung,Kg,Pasar Wonokromo,12000,10400,10400,0
2024-01-17,BERAS,Beras Jagung,Kg,Pasar Genteng Baru,10000,10400,10400,0
2024-01-17,BERAS,Beras Jagung,Kg,Pasar Pabean,,10400,10400,0
2024-01-17,BERAS,Beras Jagung,Kg,Pasar Kembang,12000,10400,10400,0
2024-01-17,BERAS,Beras Jagung,Kg,Pasar Balongsari,8000,10400,10400,0
2024-01-17,BERAS,Beras Ketan (Jenis Siyem),Kg,Pasar Tambahrejo,,17833.33333,17833.333333,0.000003
2024-01-17,BERAS,Beras Ketan (Jenis Siyem),Kg,Pasar Pucang Anom,21000,17833.33333,17833.333333,0.000003
2024-01-17,BERAS,Beras Ketan (Jenis Siyem),Kg,Pasar Wonokromo,16000,17833.33333,17833.333333,0.000003
2024-01-17,BERAS,Beras Ketan (Jenis Siyem),Kg,Pasar Genteng Baru,18000,17833.33333,17833.333333,0.000003
2024-01-17,BERAS,Beras Ketan (Jenis Siyem),Kg,Pasar Pabean,18000,17833.33333,17833.333333,0.000003
2024-01-17,BERAS,Beras Ketan (Jenis Siyem),Kg,Pasar Kembang,17000,17833.33333,17833.333333,0.000003
2024-01-17,BERAS,Beras Ketan (Jenis Siyem),Kg,Pasar Balongsari,17000,17833.33333,17833.333333,0.000003
2024-01-17,GULA,Gula pasir lokal curah,Kg,Pasar Tambahrejo,16000,16142.85714,16142.857143,0.000003
2024-01-17,GULA,Gula pasir lokal curah,Kg,Pasar Pucang Anom,16000,16142.85714,16142.857143,0.000003
2024-01-17,GULA,Gula pasir lokal curah,Kg,Pasar Wonokromo,16000,16142.85714,16142.857143,0.000003
2024-01-17,GULA,Gula pasir lokal curah,Kg,Pasar Genteng Baru,16000,16142.85714,16142.857143,0.000003
2024-01-17,GULA,Gula pasir lokal curah,Kg,Pasar Pabean,16000,16142.85714,16142.857143,0.000003
2024-01-17,GULA,Gula pasir lokal curah,Kg,Pasar Kembang,17000,16142.85714,16142.857143,0.000003
2024-01-17,GULA,Gula pasir lokal curah,Kg,Pasar Balongsari,16000,16142.85714,16142.857143,0.000003
2024-01-17,GULA,Gula Jawa/Merah (Bahan Kelapa),Kg,Pasar Tambahrejo,17000,16571.42857,16571.428571,0.000001
2024-01-17,GULA,Gula Jawa/Merah (Bahan Kelapa),Kg,Pasar Pucang Anom,16000,16571.42857,16571.428571,0.000001
2024-01-17,GULA,Gula Jawa/Merah (Bahan Kelapa),Kg,Pasar Wonokromo,16000,16571.42857,16571.428571,0.000001
2024-01-17,GULA,Gula Jawa/Merah (Bahan Kelapa),Kg,Pasar Genteng Baru,15000,16571.42857,16571.428571,0.000001
2024-01-17,GULA,Gula Jawa/Merah (Bahan Kelapa),Kg,Pasar Pabean,18000,16571.42857,16571.428571,0.000001
2024-01-17,GULA,Gula Jawa/Merah (Bahan Kelapa),Kg,Pasar Kembang,16000,16571.42857,16571.428571,0.000001
2024-01-17,GULA,Gula Jawa/Merah (Bahan Kelapa),Kg,Pasar Balongsari,18000,16571.42857,16571.428571,0.000001
2024-01-17,MINYAK GORENG,Minyak Goreng Curah (Bening),Kg,Pasar Tambahrejo,15000,15357.14286,15357.142857,0.000003
2024-01-17,MINYAK GORENG,Minyak Goreng Curah (Bening),Kg,Pasar Pucang Anom,15000,15357.14286,15357.142857,0.000003
2024-01-17,MINYAK GORENG,Minyak Goreng Curah (Bening),Kg,Pasar Wonokromo,16000,15357.14286,15357.142857,0.000003
2024-01-17,MINYAK GORENG,Minyak Goreng Curah (Bening),Kg,Pasar Genteng Baru,15000,15357.14286,15357.142857,0.000003
2024-01-17,MINYAK GORENG,Minyak Goreng Curah (Bening),Kg,Pasar Pabean,15000,15357.14286,15357.142857,0.000003
2024-01-17,MINYAK GORENG,Minyak Goreng Curah (Bening),Kg,Pasar Kembang,16000,15357.14286,15357.142857,0.000003
2024-01-17,MINYAK GORENG,Minyak Goreng Curah (Bening),Kg,Pasar Balongsari,15500,15357.14286,15357.142857,0.000003
2024-01-17,MINYAK GORENG,Minyak Kita,Liter,Pasar Tambahrejo,14000,14000,14000,0
2024-01-17,MINYAK GORENG,Minyak Kita,Liter,Pasar Pucang Anom,14000,14000,14000,0
2024-01-17,MINYAK GORENG,Minyak Kita,Liter,Pasar Wonokromo,14000,14000,14000,0
2024-01-17,MINYAK GORENG,Minyak Kita,Liter,Pasar Genteng Baru,14000,14000,14000,0
2024-01-17,MINYAK GORENG,Minyak Kita,Liter,Pasar Pabean,,14000,14000,0
2024-01-17,MINYAK GORENG,Minyak Kita,Liter,Pasar Kembang,14000,14000,14000,0
2024-01-17,MINYAK GORENG,Minyak Kita,Liter,Pasar Balongsari,14000,14000,14000,0
2024-01-17,MENTEGA,Mentega Curah (Amanda),Kg,Pasar Tambahrejo,20000,22500,22500,0
2024-01-17,MENTEGA,Mentega Curah (Amanda),Kg,Pasar Pucang Anom,20000,22500,22500,0
2024-01-17,MENTEGA,Mentega Curah (Amanda),Kg,Pasar Wonokromo,20000,22500,22500,0
2024-01-17,MENTEGA,Mentega Curah (Amanda),Kg,Pasar Genteng Baru,22000,22500,22500,0
2024-01-17,MENTEGA,Mentega Curah (Amanda),Kg,Pasar Pabean,33000,22500,22500,0
2024-01-17,MENTEGA,Mentega Curah (Amanda),Kg,Pasar Kembang,20000,22500,22500,0
2024-01-17,MENTEGA,Mentega Curah (Amanda),Kg,Pasar Balongsari,,22500,22500,0
2024-01-17,DAGING,Daging Sapi Grade Atas,Kg,Pasar Tambahrejo,120000,120000,120000,0
2024-01-17,DAGING,Daging Sapi Grade Atas,Kg,Pasar Pucang Anom,120000,120000,120000,0
2024-01-17,DAGING,Daging Sapi Grade Atas,Kg,Pasar Wonokromo,120000,120000,120000,0
2024-01-17,DAGING,Daging Sapi Grade Atas,Kg,Pasar Genteng Baru,120000,120000,120000,0
2024-01-17,DAGING,Daging Sapi Grade Atas,Kg,Pasar Pabean,120000,120000,120000,0
2024-01-17,DAGING,Daging Sapi Grade Atas,Kg,Pasar Kembang,120000,120000,120000,0
2024-01-17,DAGING,Daging Sapi Grade Atas,Kg,Pasar Balongsari,,120000,120000,0
2024-01-17,DAGING,Daging Sapi Grade Sedang,Kg,Pasar Tambahrejo,110000,110714.2857,110714.285714,0.000014
2024-01-17,DAGING,Daging Sapi Grade Sedang,Kg,Pasar Pucang Anom,110000,110714.2857,110714.285714,0.000014
2024-01-17,DAGING,Daging Sapi Grade Sedang,Kg,Pasar Wonokromo,110000,110714.2857,110714.285714,0.000014
2024-01-17,DAGING,Daging Sapi Grade Sedang,Kg,Pasar Genteng Baru,110000,110714.2857,110714.285714,0.000014
2024-01-17,DAGING,Daging Sapi Grade Sedang,Kg,Pasar Pabean,115000,110714.2857,110714.285714,0.000014
2024-01-17,DAGING,Daging Sapi Grade Sedang,Kg,Pasar Kembang,110000,110714.2857,110714.285714,0.000014
2024-01-17,DAGING,Daging Sapi Grade Sedang,Kg,Pasar Balongsari,110000,110714.2857,110714.285714,0.000014
2024-01-17,DAGING,Daging Sapi Grade Bawah,Kg,Pasar Tambahrejo,90000,100000,100000,0
2024-01-17,DAGING,Daging Sapi Grade Bawah,Kg,Pasar Pucang Anom,90000,100000,100000,0
2024-01-17,DAGING,Daging Sapi Grade Bawah,Kg,Pasar Wonokromo,100000,100000,100000,0
2024-01-17,DAGING,Daging Sapi Grade Bawah,Kg,Pasar Genteng Baru,105000,100000,100000,0
2024-01-17,DAGING,Daging Sapi Grade Bawah,Kg,Pasar Pabean,110000,100000,100000,0
2024-01-17,DAGING,Daging Sapi Grade Bawah,Kg,Pasar Kembang,100000,100000,100000,0
2024-01-17,DAGING,Daging Sapi Grade Bawah,Kg,Pasar Balongsari,105000,100000,100000,0
2024-01-17,DAGING,Daging Ayam Broiler,Kg,Pasar Tambahrejo,32000,32000,32000,0
2024-01-17,DAGING,Daging Ayam Broiler,Kg,Pasar Pucang Anom,30000,32000,32000,0
2024-01-17,DAGING,Daging Ayam Broiler,Kg,Pasar Wonokromo,32000,32000,32000,0
2024-01-17,DAGING,Daging Ayam Broiler,Kg,Pasar Genteng Baru,32000,32000,32000,0
2024-01-17,DAGING,Daging Ayam Broiler,Kg,Pasar Pabean,32000,32000,32000,0
2024-01-17,DAGING,Daging Ayam Broiler,Kg,Pasar Kembang,33000,32000,32000,0
2024-01-17,DAGING,Daging Ayam Broiler,Kg,Pasar Balongsari,33000,32000,32000,0
2024-01-17,I K A N,Ikan Tongkol Segar (Uk. Sedang),Kg,Pasar Tambahrejo,35000,34000,34000,0
2024-01-17,I K A N,Ikan Tongkol Segar (Uk. Sedang),Kg,Pasar Pucang Anom,35000,34000,34000,0
2024-01-17,I K A N,Ikan Tongkol Segar (Uk. Sedang),Kg,Pasar Wonokromo,,34000,34000,0
2024-01-17,I K A N,Ikan Tongkol Segar (Uk. Sedang),Kg,Pasar Genteng Baru,40000,34000,34000,0
2024-01-17,I K A N,Ikan Tongkol Segar (Uk. Sedang),Kg,Pasar Pabean,30000,34000,34000,0
2024-01-17,I K A N,Ikan Tongkol Segar (Uk. Sedang),Kg,Pasar Kembang,,34000,34000,0
2024-01-17,I K A N,Ikan Tongkol Segar (Uk. Sedang),Kg,Pasar Balongsari,30000,34000,34000,0
2024-01-17,I K A N,Ikan Mujair Segar (Uk. Sedang),Kg,Pasar Tambahrejo,35000,30571.42857,30571.428571,0.000001
2024-01-17,I K A N,Ikan Mujair Segar (Uk. Sedang),Kg,Pasar Pucang Anom,28000,30571.42857,30571.428571,0.000001
2024-01-17,I K A N,Ikan Mujair Segar (Uk. Sedang),Kg,Pasar Wonokromo,35000,30571.42857,30571.428571,0.000001
2024-01-17,I K A N,Ikan Mujair Segar (Uk. Sedang),Kg,Pasar Genteng Baru,30000,30571.42857,30571.428571,0.000001
2024-01-17,I K A N,Ikan Mujair Segar (Uk. Sedang),Kg,Pasar Pabean,22000,30571.42857,30571.428571,0.000001
2024-01-17,I K A N,Ikan Mujair Segar (Uk. Sedang),Kg,Pasar Kembang,32000,30571.42857,30571.428571,0.000001
2024-01-17,I K A N,Ikan Mujair Segar (Uk. Sedang),Kg,Pasar Balongsari,32000,30571.42857,30571.428571,0.000001
2024-01-17,I K A N,Udang Segar (Uk. Sedang),Kg,Pasar Tambahrejo,60000,62857.14286,62857.142857,0.000003
2024-01-17,I K A N,Udang Segar (Uk. Sedang),Kg,Pasar Pucang Anom,60000,62857.14286,62857.142857,0.000003
2024-01-17,I K A N,Udang Segar (Uk. Sedang),Kg,Pasar Wonokromo,60000,62857.14286,62857.142857,0.000003
2024-01-17,I K A N,Udang Segar (Uk. Sedang),Kg,Pasar Genteng Baru,70000,62857.14286,62857.142857,0.000003
2024-01-17,I K A N,Udang Segar (Uk. Sedang),Kg,Pasar Pabean,65000,62857.14286,62857.142857,0.000003
2024-01-17,I K A N,Udang Segar (Uk. Sedang),Kg,Pasar Kembang,65000,62857.14286,62857.142857,0.000003
2024-01-17,I K A N,Udang Segar (Uk. Sedang),Kg,Pasar Balongsari,60000,62857.14286,62857.142857,0.000003
2024-01-17,I K A N,Ikan Lele Segar (Ukuran Sedang),Kg,Pasar Tambahrejo,25000,25250,25250,0
2024-01-17,I K A N,Ikan Lele Segar (Ukuran Sedang),Kg,Pasar Pucang Anom,,25250,25250,0
2024-01-17,I K A N,Ikan Lele Segar (Ukuran Sedang),Kg,Pasar Wonokromo,,25250,25250,0
2024-01-17,I K A N,Ikan Lele Segar (Ukuran Sedang),Kg,Pasar Genteng Baru,25000,25250,25250,0
2024-01-17,I K A N,Ikan Lele Segar (Ukuran Sedang),Kg,Pasar Pabean,25000,25250,25250,0
2024-01-17,I K A N,Ikan Lele Segar (Ukuran Sedang),Kg,Pasar Kembang,,25250,25250,0
2024-01-17,I K A N,Ikan Lele Segar (Ukuran Sedang),Kg,Pasar Balongsari,26000,25250,25250,0
2024-01-17,I K A N,Ikan Bandeng Segar (Uk. Sedang),Kg,Pasar Tambahrejo,35000,37142.85714,37142.857143,0.000003
2024-01-17,I K A N,Ikan Bandeng Segar (Uk. Sedang),Kg,Pasar Pucang Anom,36000,37142.85714,37142.857143,0.000003
2024-01-17,I K A N,Ikan Bandeng Segar (Uk. Sedang),Kg,Pasar Wonokromo,40000,37142.85714,37142.857143,0.000003
2024-01-17,I K A N,Ikan Bandeng Segar (Uk. Sedang),Kg,Pasar Genteng Baru,40000,37142.85714,37142.857143,0.000003
2024-01-17,I K A N,Ikan Bandeng Segar (Uk. Sedang),Kg,Pasar Pabean,32000,37142.85714,37142.857143,0.000003
2024-01-17,I K A N,Ikan Bandeng Segar (Uk. Sedang),Kg,Pasar Kembang,42000,37142.85714,37142.857143,0.000003
2024-01-17,I K A N,Ikan Bandeng Segar (Uk. Sedang),Kg,Pasar Balongsari,35000,37142.85714,37142.857143,0.000003
2024-01-17,I K A N,Ikan Teri Asin (Bukan Teri Medan),Kg,Pasar Tambahrejo,,87500,87500,0
2024-01-17,I K A N,Ikan Teri Asin (Bukan Teri Medan),Kg,Pasar Pucang Anom,100000,87500,87500,0
2024-01-17,I K A N,Ikan Teri Asin (Bukan Teri Medan),Kg,Pasar Wonokromo,100000,87500,87500,0
2024-01-17,I K A N,Ikan Teri Asin (Bukan Teri Medan),Kg,Pasar Genteng Baru,,87500,87500,0
2024-01-17,I K A N,Ikan Teri Asin (Bukan Teri Medan),Kg,Pasar Pabean,80000,87500,87500,0
2024-01-17,I K A N,Ikan Teri Asin (Bukan Teri Medan),Kg,Pasar Kembang,,87500,87500,0
2024-01-17,I K A N,Ikan Teri Asin (Bukan Teri Medan),Kg,Pasar Balongsari,70000,87500,87500,0
2024-01-17,TELUR,Telur Ayam Broiler,Kg,Pasar Tambahrejo,24000,25000,25000,0
2024-01-17,TELUR,Telur Ayam Broiler,Kg,Pasar Pucang Anom,25000,25000,25000,0
2024-01-17,TELUR,Telur Ayam Broiler,Kg,Pasar Wonokromo,26000,25000,25000,0
2024-01-17,TELUR,Telur Ayam Broiler,Kg,Pasar Genteng Baru,25000,25000,25000,0
2024-01-17,TELUR,Telur Ayam Broiler,Kg,Pasar Pabean,24000,25000,25000,0
2024-01-17,TELUR,Telur Ayam Broiler,Kg,Pasar Kembang,26000,25000,25000,0
2024-01-17,TELUR,Telur Ayam Broiler,Kg,Pasar Balongsari,25000,25000,25000,0
2024-01-17,TELUR,Telur Ayam Kampung,Butir,Pasar Tambahrejo,3000,2757.142857,2757.142857,0
2024-01-17,TELUR,Telur Ayam Kampung,Butir,Pasar Pucang Anom,2500,2757.142857,2757.142857,0
2024-01-17,TELUR,Telur Ayam Kampung,Butir,Pasar Wonokromo,2500,2757.142857,2757.142857,0
2024-01-17,TELUR,Telur Ayam Kampung,Butir,Pasar Genteng Baru,2800,2757.142857,2757.142857,0
2024-01-17,TELUR,Telur Ayam Kampung,Butir,Pasar Pabean,2500,2757.142857,2757.142857,0
2024-01-17,TELUR,Telur Ayam Kampung,Butir,Pasar Kembang,3000,2757.142857,2757.142857,0
2024-01-17,TELUR,Telur Ayam Kampung,Butir,Pasar Balongsari,3000,2757.142857,2757.142857,0
2024-01-17,TAHU,Tahu biasa,Kg,Pasar Tambahrejo,10000,9035.714286,9035.714286,0
2024-01-17,TAHU,Tahu biasa,Kg,Pasar Pucang Anom,1250,9035.714286,9035.714286,0
2024-01-17,TAHU,Tahu biasa,Kg,Pasar Wonokromo,9000,9035.714286,9035.714286,0
2024-01-17,TAHU,Tahu biasa,Kg,Pasar Genteng Baru,9000,9035.714286,9035.714286,0
2024-01-17,TAHU,Tahu biasa,Kg,Pasar Pabean,16000,9035.714286,9035.714286,0
2024-01-17,TAHU,Tahu biasa,Kg,Pasar Kembang,9000,9035.714286,9035.714286,0
2024-01-17,TAHU,Tahu biasa,Kg,Pasar Balongsari,9000,9035.714286,9035.714286,0
2024-01-17,TAHU,Tahu susu,Kg,Pasar Tambahrejo,,12000,12000,0
2024-01-17,TAHU,Tahu susu,Kg,Pasar Pucang Anom,10000,12000,12000,0
2024-01-17,TAHU,Tahu susu,Kg,Pasar Wonokromo,12000,12000,12000,0
2024-01-17,TAHU,Tahu susu,Kg,Pasar Genteng Baru,14000,12000,12000,0
2024-01-17,TAHU,Tahu susu,Kg,Pasar Pabean,,12000,12000,0
2024-01-17,TAHU,Tahu susu,Kg,Pasar Kembang,12000,12000,12000,0
2024-01-17,TAHU,Tahu susu,Kg,Pasar Balongsari,12000,12000,12000,0
2024-01-17,TEMPE,Tempe Kw I (campuran kedelai),Kg,Pasar Tambahrejo,,15000,15000,0
2024-01-17,TEMPE,Tempe Kw I (campuran kedelai),Kg,Pasar Pucang Anom,,15000,15000,0
2024-01-17,TEMPE,Tempe Kw I (campuran kedelai),Kg,Pasar Wonokromo,,15000,15000,0
2024-01-17,TEMPE,Tempe Kw I (campuran kedelai),Kg,Pasar Genteng Baru,16000,15000,15000,0
2024-01-17,TEMPE,Tempe Kw I (campuran kedelai),Kg,Pasar Pabean,14000,15000,15000,0
2024-01-17,TEMPE,Tempe Kw I (campuran kedelai),Kg,Pasar Kembang,,15000,15000,0
2024-01-17,TEMPE,Tempe Kw I (campuran kedelai),Kg,Pasar Balongsari,15000,15000,15000,0
2024-01-17,TEMPE,Tempe Kw II (campuran jagung),Kg,Pasar Tambahrejo,,6000,6000,0
2024-01-17,TEMPE,Tempe Kw II (campuran jagung),Kg,Pasar Pucang Anom,,6000,6000,0
2024-01-17,TEMPE,Tempe Kw II (campuran jagung),Kg,Pasar Wonokromo,6000,6000,6000,0
2024-01-17,TEMPE,Tempe Kw II (campuran jagung),Kg,Pasar Genteng Baru,,6000,6000,0
2024-01-17,TEMPE,Tempe Kw II (campuran jagung),Kg,Pasar Pabean,,6000,6000,0
2024-01-17,TEMPE,Tempe Kw II (campuran jagung),Kg,Pasar Kembang,6000,6000,6000,0
2024-01-17,TEMPE,Tempe Kw II (campuran jagung),Kg,Pasar Balongsari,,6000,6000,0
2024-01-17,TEMPE,Tempe Kw III (campuran kulit),Kg,Pasar Tambahrejo,,2500,2500,0
2024-01-17,TEMPE,Tempe Kw III (campuran kulit),Kg,Pasar Pucang Anom,2500,2500,2500,0
2024-01-17,TEMPE,Tempe Kw III (campuran kulit),Kg,Pasar Wonokromo,,2500,2500,0
2024-01-17,TEMPE,Tempe Kw III (campuran kulit),Kg,Pasar Genteng Baru,,2500,2500,0
2024-01-17,TEMPE,Tempe Kw III (campuran kulit),Kg,Pasar Pabean,,2500,2500,0
2024-01-17,TEMPE,Tempe Kw III (campuran kulit),Kg,Pasar Kembang,,2500,2500,0
2024-01-17,TEMPE,Tempe Kw III (campuran kulit),Kg,Pasar Balongsari,,2500,2500,0
2024-01-17,S U S U,"Susu Kental Manis ""INDOMILK"" Putih",390 Gr/kaleng,Pasar Tambahrejo,12000,12333.33333,12333.333333,0.000003
2024-01-17,S U S U,"Susu Kental Manis ""INDOMILK"" Putih",390 Gr/kaleng,Pasar Pucang Anom,12000,12333.33333,12333.333333,0.000003
2024-01-17,S U S U,"Susu Kental Manis ""INDOMILK"" Putih",390 Gr/kaleng,Pasar Wonokromo,12500,12333.33333,12333.333333,0.000003
2024-01-17,S U S U,"Susu Kental Manis ""INDOMILK"" Putih",390 Gr/kaleng,Pasar Genteng Baru,12500,12333.33333,12333.333333,0.000003
2024-01-17,S U S U,"Susu Kental Manis ""INDOMILK"" Putih",390 Gr/kaleng,Pasar Pabean,,12333.33333,12333.333333,0.000003
2024-01-17,S U S U,"Susu Kental Manis ""INDOMILK"" Putih",390 Gr/kaleng,Pasar Kembang,12500,12333.33333,12333.333333,0.000003
2024-01-17,S U S U,"Susu Kental Manis ""INDOMILK"" Putih",390 Gr/kaleng,Pasar Balongsari,12500,12333.33333,12333.333333,0.000003
2024-01-17,S U S U,"Susu Kental Manis ""BENDERA"" Putih",390 Gr/kaleng,Pasar Tambahrejo,12000,12500,12500,0
2024-01-17,S U S U,"Susu Kental Manis ""BENDERA"" Putih",390 Gr/kaleng,Pasar Pucang Anom,13000,12500,12500,0
